I240537,29/02/2024,Abbottabad,Abbottabad Ph2,Kareenpura Extension, 182 , 73 , 30 , 9 , 2 , 21 ,,LIVE - 100% Completed,100%,72.8," 1,595,938 "," 239,390.7 "," 1,356,547.2 ",0,,0.4, -   ," 2,325 ",Arial,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,2,,,,I240537,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Peeru wala Road," 1,370 ", 548 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,548," 8,539,504 "," 8,539,504.1 ",,#DIV/0!,,, 928 ," 14,118 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240683,15/05/2024,Okara,Okara,Karmawala, 30 , 12 , 5 , 1 ,, 4 ,,LIVE - 100% Completed,100%,12," 1,883,184 "," 282,477.6 "," 1,600,706.2 ",-1,,0.4, 591 , 369 ,Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240683,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-21-00315,30/12/2020,Gujranwala,Gujranwala Ph2,Kashmir Colony 1 & 2," 2,096 ", 838 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,838.4," 17,191,720 "," 17,191,720.4 ", -   ,-1,,0.4," 6,787 "," 18,760 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,92,93, 45 , Yet to Start ,46174,Jun-2026,Hold Due to Metro Project,Not Live - Others Reasons,NOT LIVE - RETAIN BUDGET,2,,,,,INT-21-00315,Jun-26,,,,,,,,,,,,,,,,,,,,,,
I240678,16/05/2024,Sialkot,Sialkot,Kashmir Rd Jani  Shop st, 386 , 154 ,, -   , -   ,, Not Lived Yet ,NOT LIVE - RETAIN BUDGET,0%,154.4," 3,718,468 "," 3,718,468.4 ", -   ,-1,,0.4, 462 ," 2,180 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,Not Given By BUH,Feedback Awaited,Need to retain ,Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,2,,,,,I240678,Feedback Awaited,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,"Qadirabad , NoorShah Wali and K"," 4,836 "," 1,934 ",,,,,,NOT LIVE - RETAIN BUDGET,0%,1934.4," 32,642,123 "," 32,642,123.3 ",,#DIV/0!,,," 5,329 "," 42,746 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Road Kot," 1,406 ", 562 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,562.4," 7,040,133 "," 7,040,133.4 ",,#DIV/0!,,," 1,048 "," 8,097 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Saeedabad," 2,064 ", 826 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,825.6," 10,500,538 "," 10,500,538.3 ",,#DIV/0!,,, 873 ," 15,951 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240540,28/02/2024,Mardan,Mardan Ph2,Katcheri Road, 444 , 178 , 444 , 26 , 24 , -   , 2 ,,100%,177.6," 7,855,486 "," 1,178,322.9 "," 6,677,163.3 ",-0.5,,0.4," 1,480 "," 7,411 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240540,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Saif City , 376 , 150 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,150.4," 4,614,692 "," 4,614,691.9 ",,#DIV/0!,,," 1,010 "," 5,028 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260295,No Initiation Date,Karachi,Model Town_Sh Faisal_Faisal Cant,Kazimabad," 1,154 ", 462 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,," 10,519,705 "," 10,519,705.2 ",,,,," 1,940 "," 8,482 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,6 months,Oct-2026,"Not started yet, permission issue",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240678,16/05/2024,Sialkot,Sialkot,Kent Housing Ext., 184 , 74 ,, 12 , 5 , 95 ,,LIVE - 100% Completed,100%,73.6," 14,855,924 "," 2,228,388.6 "," 12,627,535.3 ",-1,,0.4," 5,572 "," 8,355 ",Buried,15%,LIVE,Buried,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240678,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240678,16/05/2024,Sialkot,Sialkot,Khadim Ali Rd, 240 , 96 ,, -   , -   , -   , Not Lived Yet ,LIVE - 100% Completed,100%,96," 1,460,913 "," 219,137.0 "," 1,241,776.2 ",-1,,0.4, -   ," 2,411 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240678,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I250734,No Initiation Date,Bahawalpur,Bahwalpur (P2)-B,Khakwani Colony, 708 , 283 ,,, 1 , 7 ,,LIVE - 100% Completed,100%,283.2," 5,967,951 "," 895,192.7 ",,,,," 1,382 "," 4,505 ",Hybrid,15%,LIVE,Hybrid ,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,Khan Village II, 454 , 227 , 12 , 1 , 1 , 10 ,,LIVE - 100% Completed,100%,227," 5,602,191 "," 840,328.6 "," 4,761,862.0 ",-0.85,,0.5," 2,339 "," 5,215 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Saleem Town Ph-1," 1,420 ", 568 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,568," 10,362,321 "," 10,362,321.2 ",,#DIV/0!,,," 2,042 "," 11,048 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Kasur,Kasur,Tariq Colony," 1,330 ", 532 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,532," 8,417,547 "," 8,417,546.6 ",,#DIV/0!,,," 1,285 "," 10,775 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I250205,12/09/2024,Jhelum,Jhelum Ph2,Kharala, 640 , 256 , 102 , 7 ,,,,LIVE - 100% Completed,100%,256," 14,067,651 "," 2,110,147.6 "," 11,957,503.2 ",-1,,0.4," 3,661 "," 11,248 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I250205,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,Khayaban e Kubra, 170 , 85 , 1 , -   , -   , 1 ,,LIVE - 100% Completed,100%,85," 5,614,653 "," 842,197.9 "," 4,772,455.0 ",-1,,0.5," 3,057 "," 2,738 ",Arial,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,Aerial plan in progress,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560602,No Initiation Date,Feeders/Transportations,Kasur,Transportation, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0," 10,200,000 "," 10,200,000.0 ",,#DIV/0!,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Ajnianwala," 1,998 ", 799 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,799.2," 11,132,334 "," 11,132,334.1 ",,-0.5,,," 2,546 "," 29,280 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Bahrrian Wala, 698 , 279 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,279.2," 1,943,361 "," 1,943,361.2 ",,-1,,, 328 ," 3,772 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Khayaban-e-Patni CHS, 212 , 85 ,,,,,,SWAPPED,0%,84.8," 4,887,798 ", -   ," 4,887,798.5 ",-1,,0.4," 1,080 "," 2,731 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Swapped with Hansa,Swap Cases,SWAPPED,,,Hansa," 9,247,426 ",0,I240705,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Chalk no.12," 1,355 ", 542 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,542," 4,600,103 "," 4,600,102.9 ",,-0.85,,, 919 ," 10,568 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240700,15/05/2024,Gujranwala,Gujranwala Ph3,Khokhar k_BOQ," 1,920 ", 768 ,,,,,,NOT LIVE - RETAIN BUDGET,90%,768," 18,335,789 "," 4,308,910.4 "," 14,026,878.4 ",-1,,0.4," 1,264 "," 20,309 ",Hybrid,90%,NOT LIVE,,90%,0.9,Mar-26,0,1,-47 , In Progress ,46082,Mar-2026,Aerial Hanging in process,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,,,,,I240700,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I240702,15/05/2024,Hyderabad,Hyderabad,Khursheed Town, 300 , 120 , 600 , 400 ,,,,REMOVE BUDGET (P),0%,120," 3,913,625 ", -   ," 3,913,625.0 ",-1,,0.4, 531 ," 2,268 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to remove from Budget,Permenant Budget Removal,REMOVE BUDGET (P),,,,0,,I240702,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240539,28/02/2024,Swat,Swat Ph2,Khwaja abad, 860 , 344 ,,,,, NOC and Civil work pending ,LIVE - 80% Completed,80%,275.2," 11,648,788 "," 3,727,612.2 ", -   ,-0.5,,0.4," 1,682 "," 13,027 ",Hybrid,,LIVE,Arial,80%,0.8,Mar-26,92,93, 45 , In Progress ,46174,Jun-2026,,Live - As per Plan,LIVE - 80% Completed,2,Add 9 count,,,,I240539,Jun-26,,,,,,,,,,,,,,,,,,,,,,
I240682,16/05/2024,Faisalabad,Faisalabad Ph4,Khy-e-Manzoor, 432 , 173 ,, -   , -   , -   , Yet not active ,SWAPPED,0%,172.8," 5,761,950 ", -   ," 5,761,950.4 ",-0.5,,0.4," 1,140 "," 4,442 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,Not Given By BUH,Timeline not applicable,swap with Pine Garden - Uncertain,Swap Cases,SWAPPED,budget will be given by Pine,,Pine Garden, -   , ?! ,I240682,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240681,16/05/2024,Quetta,Quetta,Killi Payen, 400 , 160 , 55 , 10 , 15 , 40 ,,LIVE - 100% Completed,100%,160," 7,733,000 "," 1,159,950.0 "," 6,573,050.0 ",-1,,0.4," 4,000 "," 4,600 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,Partial Active,Live - As per Plan,LIVE - 100% Completed,,,,,,I240681,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Kings_ASF_ Tower_P01," 2,016 ", 806 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,806.4," 5,803,345 "," 5,803,344.5 ", -   ,-0.765,,0.4, -   , 696 ,Hybrid,0%,NOT LIVE,,0%,0,Mar-26,0,1,-47 , Yet to Start ,46174,Mar-2026,Internal Permission issue (Only 6-7 Office Links Live) /Building Construction work almost ended,Not Live - Permission Issues,NOT LIVE - RETAIN BUDGET,1,,,,,I240705,Mar-26,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Kings_ASF_ Tower_P02," 2,016 ", 806 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,806.4," 5,803,345 "," 5,803,344.5 ", -   ,-1,,0.4, -   , 696 ,Hybrid,0%,NOT LIVE,,0%,0,Mar-26,92,93, 45 , Yet to Start ,46174,Jun-2026,Internal Permission issue /Building Construction work almost ended,Not Live - Permission Issues,NOT LIVE - RETAIN BUDGET,1,,,,,I240705,Jun-26,,,,,,,,,,,,,,,,,,,,,,
I240705,15/05/2024,Karachi,Karachi Ph5,Kokan CHS, 346 , 138 ,,,,,,SWAPPED,0%,138.4," 11,269,033 ", -   ," 11,269,033.1 ",-0.765,,0.4," 2,155 "," 5,319 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Swapped with Hansa,Swap Cases,SWAPPED,,,Hansa," 9,247,426 ",0,I240705,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Feeders/Transportations,"Muridky, Kalasha Kako, Shadra",Feeder, -   , -   ,,,,,,FEEDER ETC WORK - RETAIN BUDGET,0%,0, -   , -   ,,-1,,, -   , -   ,,100%,,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,,Feeders/Trans,FEEDER ETC WORK - RETAIN BUDGET,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Feroz Wattowan-i," 1,428 ", 571 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,571.2," 14,716,495 "," 14,716,494.9 ",,-0.85,,," 3,596 "," 41,359 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Ferozewala," 36,000 "," 14,400 ",,,,,,NOT LIVE - RETAIN BUDGET,0%,14400," 71,464,607 "," 71,464,607.4 ",,-1,,," 12,876 "," 148,071 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I260061,No Initiation Date,Jhelum,Jhelum (P4),Kotli Allahyar, 266 , 106 ,,, Yes ,,,LIVE - 100% Completed,100%,," 2,708,058 "," 406,208.7 ",,,,0.4, 677 ," 2,775.30 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,#N/A,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Ghang," 1,457 ", 583 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,582.8," 6,900,632 "," 6,900,631.9 ",,-0.68,,," 1,512 "," 17,386 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240540,28/02/2024,Mardan,Mardan Ph2,Labour Colony, 458 , 183 , 458 , -   , -   , -   , -   ,On Hold due to Low Potential,0%,183.2," 3,640,924 ", -   ," 3,640,923.6 ",-1,,0.4, -   ," 6,609 ",Arial,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Need to remove from Budget,Permenant Budget Removal,REMOVE BUDGET (P),,,,0,,I240540,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Jandiala Sher Khan," 1,478 ", 591 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,591.2," 9,252,455 "," 9,252,455.2 ",,-1,,," 2,130 "," 24,500 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
UI2560605,No Initiation Date,Lahore,"Muridky, Kalasha Kako, Shadra",Jatri Kohna," 1,428 ", 571 ,,,,,,NOT LIVE - RETAIN BUDGET,0%,571.2," 5,486,970 "," 5,486,969.6 ",,-0.85,,," 1,142 "," 13,136 ",Hybrid,0%,NOT LIVE,,0%,0,Mar-26,214,215, 167 , Yet to Start ,0%,Oct-2026,"These Projects have not been started yet, proceedings shall be done post eid",Not Live - Work to be initiated,NOT LIVE - RETAIN BUDGET,,,,,,#N/A,Oct-26,,,,,,,,,,,,,,,,,,,,,,
I240539,28/02/2024,Swat,Swat Ph2,Landikas_Rang Mohalla," 3,236 "," 1,294 ", 299 , 223 , 31 , 45 ,,LIVE - 100% Completed,100%,1294.4," 29,993,501 "," 4,499,025.1 "," 25,494,475.6 ",-1,,0.4," 2,335 "," 33,608 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240539,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
INT-23-00439,29/12/2022,Multan,Multan Misc. Areas,Lasani Colony, 816 , 408 , 100 , 13 , 15 , 72 ,,LIVE - 100% Completed,100%,408," 7,581,424 "," 1,137,213.7 "," 6,444,210.7 ",-0.85,,0.5," 1,603 "," 6,631 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,INT-23-00439,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240702,15/05/2024,Hyderabad,Hyderabad,Latifabad No 04, 888 , 355 ," 1,041 ", 800 ,,,,NOT LIVE - RETAIN BUDGET,90%,355.2," 12,674,410 "," 2,978,486.4 "," 9,695,923.8 ",0,,0.4," 2,527 "," 8,436 ",Hybrid,90%,NOT LIVE,,90%,0.9,Mar-26,31,32,-16 , In Progress ,Next Month,Apr-2026,Civil Work in progress // As-built expected next month (before Ramadan).,Not Live - Work in Progress (WIP),NOT LIVE - RETAIN BUDGET,1,,,,,I240702,Apr-26,,,,,,,,,,,,,,,,,,,,,,
I240702,15/05/2024,Hyderabad,Hyderabad,Latifabad No 09," 1,316 ", 526 ," 2,172 "," 1,800 ",,,,SWAPPED,0%,526.4," 15,091,681 ", -   ," 15,091,680.9 ",-1,,0.4," 2,606 "," 11,969 ",Hybrid,,NOT LIVE,,0%,0,Mar-26,None,Duration Doesn't Exsists, No ETA , Yet to Start ,,Timeline not applicable,Sales team/ BuH don’t want to start this area now / buget utilized in Latifabad # 2 after Management approval  (swapped),Swap Cases,SWAPPED,,,Latifabad #2," 7,901,516 ",858,I240702,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240702,15/05/2024,Hyderabad,Hyderabad,Latifabad No 10," 1,912 ", 765 , 850 , 700 ,,,,LIVE - 100% Completed,100%,764.8," 22,250,725 "," 3,337,608.7 "," 18,913,115.8 ",0,,0.4," 4,169 "," 17,307 ",Hybrid,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,Due to Permission issue area live in aerial after BuH consensus,Live - Permission Awaited,LIVE - 100% Completed,,,,,,I240702,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_A2_P01," 1,338 ", 535 ,,,,,,LIVE - 100% Completed,100%,535.2," 14,974,851 "," 2,246,227.7 "," 12,728,623.6 ",#DIV/0!,,0.4," 2,767 "," 12,078 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240682,16/05/2024,Faisalabad,Faisalabad Ph4,Layllpur Garden, 482 , 193 ,, -   , 2 , 12 , Occupancy : 150 ,LIVE - 100% Completed,100%,192.8," 4,761,079 "," 714,161.9 "," 4,046,917.6 ",-1,,0.4, 813 ," 3,667 ",Hybrid,15%,LIVE,Arial,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240682,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_A2_P02," 2,004 ", 802 ,,,,,,LIVE - 100% Completed,100%,801.6," 19,709,183 "," 2,956,377.5 "," 16,752,805.6 ",#DIV/0!,,0.4," 3,479 "," 14,999 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_B1_P01, 766 , 306 ,,,,,,LIVE - 100% Completed,100%,306.4," 11,366,702 "," 1,705,005.3 "," 9,661,696.7 ",#DIV/0!,,0.4," 2,339 "," 7,774 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_B1_P02, 928 , 371 ,,,,,,LIVE - 100% Completed,100%,371.2," 12,734,060 "," 1,910,109.0 "," 10,823,951.1 ",#DIV/0!,,0.4," 2,611 "," 9,744 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_B1_P03," 1,378 ", 551 ,,,,,,LIVE - 100% Completed,100%,551.2," 14,102,581 "," 2,115,387.1 "," 11,987,193.6 ",#DIV/0!,,0.4," 2,654 "," 10,870 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
I240703,15/05/2024,Lahore,Lahore Ph5,Township_B1_P04," 1,354 ", 542 ,,,,,,LIVE - 100% Completed,100%,541.6," 15,753,493 "," 2,363,024.0 "," 13,390,469.1 ",#DIV/0!,,0.4," 3,069 "," 9,180 ",Hybrid,15%,LIVE,Hybrid,100%,1,Mar-26,None,Duration Doesn't Exsists, No ETA , Completed ,,Timeline not applicable,,Live - As per Plan,LIVE - 100% Completed,,,,,,I240703,Timeline not applicable,,,,,,,,,,,,,,,,,,,,,,
